14.978,1450.0
14.99,1451.0
15.002,1452.0
15.015,1453.0
15.027,1454.0
15.039,1455.0
15.051,1456.0
15.063,1457.0
15.075,1458.0
15.087,1459.0
15.099,1460.0
15.099,1460.0
15.111,1461.0
15.123,1462.0
15.135,1463.0
15.148,1464.0
15.16,1465.0
15.172,1466.0
15.184,1467.0
15.196,1468.0
15.208,1469.0
15.22,1470.0
15.22,1470.0
15.232,1471.0
15.244,1472.0
15.256,1473.0
15.268,1474.0
15.28,1475.0
15.292,1476.0
15.304,1477.0
15.317,1478.0
15.329,1479.0
15.341,1480.0
15.341,1480.0
15.353,1481.0
15.365,1482.0
15.377,1483.0
15.389,1484.0
15.401,1485.0
15.413,1486.0
15.425,1487.0
15.437,1488.0
15.449,1489.0
15.461,1490.0
15.461,1490.0
15.473,1491.0
15.485,1492.0
15.497,1493.0
15.509,1494.0
15.521,1495.0
15.534,1496.0
15.546,1497.0
15.558,1498.0
15.57,1499.0
15.582,1500.0
15.582,1500.0
15.594,1501.0
15.606,1502.0
15.618,1503.0
15.63,1504.0
15.642,1505.0
15.654,1506.0
15.666,1507.0
15.678,1508.0
15.69,1509.0
15.702,1510.0
15.702,1510.0
15.714,1511.0
15.726,1512.0
15.738,1513.0
15.75,1514.0
15.762,1515.0
15.774,1516.0
15.786,1517.0
15.798,1518.0
15.81,1519.0
15.822,1520.0
15.822,1520.0
15.834,1521.0
15.846,1522.0
15.858,1523.0
15.87,1524.0
